CodigoProduto,DescricaoProduto,TipoEmbalagem,Unidade,CodDepartamento,DescricaoDepartamento,CodSecao,DescricaoSecao,InformacoesTecnicasV1,CodMarca,Marca,CodUnidade,QtdeEmbalagem,PesoEmbalagemUnitaria
12647,SALGADINHO COSTELINHA C/LIMAO,90G,UN,2,ALIMENTOS,10006,SALGADINHO,90G (ASSADO),240,LEVINHOS,2,1,0.09
12648,SALGADINHO PIMENTA JALAPENO,90G,UN,2,ALIMENTOS,10006,SALGADINHO,90G (ASSADO),240,LEVINHOS,2,1,0.09
12649,SALGADINHO PEPPERONI,90G,UN,2,ALIMENTOS,10006,SALGADINHO,90G (ASSADO),240,LEVINHOS,2,1,0.09
12650,PRONTINHO TP L180 P160,27X180ML,CX,1,BEBIDAS,96,ACHOCOLATADO PRONTO,PROMOCIONAL,289,NESCAU,3,27,0.18
12651,BARRA CEREAL WHEY AVELA C/CHOC.,10X40G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,10,0.04
12652,BARRA CEREAL WHEY BRIGADEIRO,10X40G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,10,0.04
12653,BARRA CEREAL WHEY MORANGO,10X40G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,10,0.04
12654,PRATO ISOP.DECORADO 15CM MP15,C/400,FD,6,EMBALAGENS/DESCARTAVEIS,602,DESCARTAVEL,"DIAM 15 ALT 2,2CM",671,MEIWA,1,400,1.0
12655,BAND.ISOP.DECORADA 37 MP37R,C/50,FD,6,EMBALAGENS/DESCARTAVEIS,616,BANDEJA DESCARTAVEL,"ALT 2,6 LARG 38,6 COMP 46,8",671,MEIWA,1,50,1.0
12656,BARRA CEREAL COOKIES,12X30G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,12,0.03
12657,BARRA CEREAL C/CHOC. AO LEITE,12X30G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,12,0.03
12658,BARRA CEREAL AMENDOIM,12X30G,DP,3,BOMBONIERI,314,CEREAL BARRA,,308,NUTRY,9,12,0.03
12659,AGUA SANITARIA ,5L,UN,5,LIMPEZA,502,AGUA SANITARIA/ALVEJANTE,5L,633,CIRIO,2,1,5.0
12660,ALVEJANTE SEM CLORO,5L,UN,5,LIMPEZA,502,AGUA SANITARIA/ALVEJANTE,5L,633,CIRIO,2,1,5.0
12661,ALVEJANTE SEM CLORO,2L,UN,5,LIMPEZA,502,AGUA SANITARIA/ALVEJANTE,2L,633,CIRIO,2,1,2.0
12662,MULTIUSO CONCENTRADO,2L,UN,5,LIMPEZA,512,LIMPADOR,2L,633,CIRIO,2,1,2.0
12663,POLPA PREPARADO ABACAXI LATA,"4,3KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,597,CITRAL,2,1,4.3
12664,POLPA PREPARADO PESSEGO LATA,"4,3KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,597,CITRAL,2,1,4.3
12665,POLPA PREPARADO AMEIXA LATA,"4,3KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,597,CITRAL,2,1,4.3
12666,POLPA PREPARADO MORANGO LATA,"4,3KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,597,CITRAL,2,1,4.3
12667,CANUDO ITS BIO FLEX SACHE PAPEL 6MM,C/100 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12668,CANUDO ITS BIO FLEX SACHE PAPEL 8MM,C/100 - 8MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12669,CANUDO ITS BIO FLEX SACHE PAPEL 5MM,C/500 - 5MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,500,1.0
12670,CANUDO ITS BIO SHAKE SACHE PAPEL 8MM,C/100 - 8MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12671,CANUDO ITS BIO SHAKE SACHE PAPEL 10MM,C/100 - 10MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12672,CANUDO ITS BIO GARRAFA SACHE PAPEL 5MM,C/500 - 5MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,500,1.0
12673,CANUDO ITS BIO MEXEDOR SACHE PAPEL,C/100,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12674,CANUDO PAPEL BRANCO SACHE 6MM,C/100 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12675,CANUDO FRUTAS FLEX 6MM,C/10 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12676,CANUDO GUARDA CHUVA FLEX 6MM,C/10 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12677,CANUDO FLEX SACHE VERMELHO 6MM,C/100 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12678,CANUDO FLEX SACHE COLORIDO 6MM,C/100 - 6MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12679,CANUDO FLEX SACHE VERMELHO 5MM,C/100 - 5MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12680,CANUDO LONGO SACHE VERMELHO 5MM,C/100 - 5MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12681,CANUDO SUPER ACAI SACHE ROXO 10MM,C/100 - 10MM,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12682,CANUDO MEXEDOR SACHE VERMELHO,C/100,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12683,COLHER ACAI MAROMBA ROXA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12684,COLHER MEGA ACAI ROXA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12685,COLHER FORTE BRANCA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12686,COLHER FORTE CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12687,COLHER LONGA BRANCA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12688,COLHER LONGA PRETA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12689,COLHER REFEICAO BRANCA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12690,COLHER REFEICAO CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12691,COLHER SOBREMESA CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12692,COPO DE PAPEL ACAI 330ML,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12693,COPO 200ML CRISTAL,C/10,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12694,COPO 340ML REFRI CRISTAL,C/10,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12695,COPO BRIGADEIRO CRISTAL 50ML,C/10,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12696,FACA EXTRA FORTE CHURRASCO BRANCA,C/20,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,20,1.0
12697,FACA FORTE CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12698,FACA REFEICAO BRANCA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12699,GARFO EXTRA FORTE CHURRASCO BRANCO,C/20,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,20,1.0
12700,GARFO REFEICAO BRANCO,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12701,GARFO REFEICAO CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12702,GARFO SOBREMESA CRISTAL,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12703,GARFO APERITIVO CRISTAL,C/180,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,180,1.0
12704,KIT SACHE GARFO E FACA FORTE BRANCO,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12705,KIT SACHE GARFO E FACA FORTE C/GUARDA,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12706,KIT CHURRASCO PRATO/GARFO/FACA BRANCO,C/30,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,30,1.0
12707,MEXEDOR GRANDE 11CM CRISTAL,C/240,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,240,1.0
12708,MEXEDOR GRANDE 11CM PRETO,C/240,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,240,1.0
12709,"MEXEDOR PEQUENO 7,5CM CRISTAL",C/500,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,500,1.0
12710,MEXEDOR SLIM 11CM CRISTAL,C/500,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,500,1.0
12711,PAZINHA PEQUENA MISTA,C/200,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,200,1.0
12712,KIT POTE/TAMPA 180ML CRISTAL,C/10,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,10,1.0
12713,POTE DE PAPEL ACAI 250ML,C/50,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,50,1.0
12714,TACA 120ML CHAMPAGNE CRISTAL,C/4,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,4,1.0
12715,TACA 220ML CHAMPAGNE CRISTAL,C/4,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,4,1.0
12716,TACA 260ML CHAMPAGNE CRISTAL,C/4,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,4,1.0
12717,CANUDO MEXEDOR SACHE PRETO,C/100,PT,6,EMBALAGENS/DESCARTAVEIS,610,CANUDO,AMOSTRA,408,"STRAWPLAST,STRAW.",7,100,1.0
12718,MOSTARDA SACHE AMARELA,144X5G,CX,2,ALIMENTOS,208,MOSTARDA,,196,HEINZ,3,144,0.005
12719,CATCHUP SACHE,144X7G,CX,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,196,HEINZ,3,144,0.007
12720,MAIONESE SACHE,144X7G,CX,2,ALIMENTOS,210,MAIONESE,,196,HEINZ,3,144,0.007
12721,ALCOOL 80º GEL ACENDEDOR BARRICA,10KG,UN,5,LIMPEZA,530,ALCOOL,,672,ITAJUBA,2,1,10.0
12722,CITRUS MIX,"14X14,5G",DP,3,BOMBONIERI,302,BALA,,435,TIC TAC,9,14,0.0145
12724,CANETA CRISTAL AZUL L4 P3 UNIDADES,3X1,CT,7,UTILIDADES,10004,CANETA,L4P3,37,BIC,5,0,1.0
12725,AP BARBEAR DESC SOLEIL ROSA/ROXO,C/2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,,37,BIC,5,2,1.0
12726,AP BARBEAR DESC SOLEIL NATURALS,C/2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,,37,BIC,5,2,1.0
12727,AP BARBEAR DESC TRIMMER ROSA/ROXO,C/2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,,37,BIC,5,2,1.0
12728,AP BARBEAR DESC COMFORTORT ROSA,12X2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,12X2,37,BIC,5,24,1.0
12729,AP BARBEAR DESC COMFORTORT 3 VERDE,12X1,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,12X1,37,BIC,5,12,1.0
12730,AP BARBEAR DESC COMFORTORT 3 VERDE,C/2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,C/2,37,BIC,5,2,1.0
12731,AP BARBEAR DESC FLEX 3 AZUL,C/2,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,12X1,37,BIC,5,2,1.0
12732,AP BARBEAR DESC FLEX 3 AZUL,12X1,CT,4,HIGIENE PESSOAL,1021,APARELHO BARBEAR,12X1,37,BIC,5,12,1.0
12733,ACENDEDOR HANDY + J6,C/1,UN,7,UTILIDADES,716,ISQUEIRO,,37,BIC,2,1,1.0
12734,FARINHA MANDIOCA EXTRA FINA,10X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,10X1KG,673,"DINDA,DINDA",1,10,1.0
12735,ARROZ BRANCO,6X5KG,FD,2,ALIMENTOS,260,ARROZ,6X5KG,482,SABOR SUL,1,6,5.0
12736,BETERRABA ,5KG,UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,674,ZILSE,2,1,5.0
12737,PEPINO ,"4,5KG",UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,,674,ZILSE,2,1,4.5
12738,FARINHA TRIGO TIP1 PAPEL,10X1KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,10X1KG,675,FARINA,1,10,1.0
12739,FARINHA TRIGO TIP1 PAPEL,5X5KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,5X5KG,675,FARINA,1,5,5.0
12742,CREME DE LEITE 17%,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,676,TRIANGULO,2,1,1.01
12746,GELEIA ABOBORA E COCO,12X350G,CX,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,25,AUREA,3,12,0.35
12747,GELEIA BANANA,12X350G,CX,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,25,AUREA,3,12,0.35
12748,GELEIA GOIABA,12X350G,CX,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,25,AUREA,3,12,0.35
12749,GELEIA MORANGO,12X350G,CX,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,25,AUREA,3,12,0.35
12750,ENERG. S/ACUCAR TROPICAL,6X250ML,PK,1,BEBIDAS,80,ENERGETICO,,663,BALY,10,6,0.25
12751,GELEIA UVA,12X350G,CX,2,ALIMENTOS,202,CONSERVA DOCE/ENLATADOS,,25,AUREA,3,12,0.35
12752,DOCE FRUTA RECHEIO GOIABA ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,25,AUREA,2,1,1.01
12753,DOCE FRUTA RECHEIO MORANGO ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,,25,AUREA,2,1,1.01
12754,GELEIA DE BRILHO MARACUJA ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,"1,01KG",25,AUREA,2,1,1.01
12755,GELEIA DE BRILHO MORANGO ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,"1,01KG",25,AUREA,2,1,1.01
12756,GELEIA DE BRILHO NEUTRO ,"1,01KG",UN,2,ALIMENTOS,234,CREMES/SOBREMESA/LEITE COND,"1,01KG",25,AUREA,2,1,1.01
12758,CATCHUP SACHE,144X7G,CX,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,150,ELEFANTE,3,144,0.007
12759,MOSTARDA SACHE AMARELA,144X7G,CX,2,ALIMENTOS,208,MOSTARDA,,150,ELEFANTE,3,144,0.007
12760,MAIONESE SACHE ,144X7G,CX,2,ALIMENTOS,210,MAIONESE,,630,"LIZA,LIZA",3,144,0.007
12762,MOLHO TOMATE SACHE,300G,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,332,POMAROLA,2,1,0.3
12763,MOLHO TOMATE SACHE,300G,UN,2,ALIMENTOS,212,ATOMATADO/CATCHUP,,643,TARANTELLA,2,1,0.3
12765,FAROFA PRONTA MANDIOCA TEXGRILL TRADIC.,250G,UN,2,ALIMENTOS,266,PREPAROS CULINARIOS,250G,678,TEX GRILL,2,1,0.25
12766,FAROFA PRONTA MANDIOCA TEXGRILL PICANTE,250G,UN,2,ALIMENTOS,266,PREPAROS CULINARIOS,250G,678,TEX GRILL,2,1,0.25
12767,MOLHO ALHO TEXGRILL,235G,UN,2,ALIMENTOS,206,MOLHO,,678,TEX GRILL,2,1,0.235
12768,MOLHO PIMENTA SWEET CHILLI TEXGRILL,285G,UN,2,ALIMENTOS,206,MOLHO,,678,TEX GRILL,2,1,0.285
12769,MOLHO BARBECUE TEXGRILL,270G,UN,2,ALIMENTOS,206,MOLHO,,678,TEX GRILL,2,1,0.27
12771,AZEITE COMPOSTO ,500ML,UN,2,ALIMENTOS,216,AZEITE,,629,MARIA,2,1,0.5
12772,BATATA PALHA TRADICIONAL L105G P90G,105GR,UN,2,ALIMENTOS,244,BATATA PALHA,105GR,468,YOKI,2,1,0.105
12773,CHICLE BUZZI LUCCAS NETO TUTTI-FRUTTI,C/90,DP,3,BOMBONIERI,306,CHICLE,,68,"FREEGELLS,FREEGELS",9,90,1.0
12774,BALA MOLE MORANGO ,600G,PT,3,BOMBONIERI,302,BALA,,28,AZEDINHA,7,1,0.6
12775,CHICLE TATTOO TRIBAL TUTTI-FRUTTI ,C/90,DP,3,BOMBONIERI,306,CHICLE,,68,BUZZI,9,90,1.0
12776,BALA FREEG.DURA MENTA,475G,UN,3,BOMBONIERI,302,BALA,,170,"FREEGELLS,FREEGELS",2,1,0.475
12778,VINHO IMP CHI SAUVIGNON BLANC,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,,679,CABALLO,2,1,0.75
12779,VINHO IMP CHI CARMENERE ,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,,679,CABALLO,2,1,0.75
12780,VINHO IMP CHI CABERNET SAUVIGNON ,750ML,UN,1,BEBIDAS,46,VINHO IMPORTADO,,679,CABALLO,2,1,0.75
12781,MARG. 80% GORD.S/SAL SACHE,"1,01KG",UN,2,ALIMENTOS,10009,MARGARINAS,,118,CUKIN,2,1,1.01
12782,AMENDOIM FARINHA DE PACOCA,1KG,UN,2,ALIMENTOS,240,CEREAL,,680,MAZI FOODS,2,1,1.0
12783,AMENDOIM FARINHA,1KG,UN,2,ALIMENTOS,240,CEREAL,,680,MAZI FOODS,2,1,1.0
12784,AMENDOIM TORRADO GRANULADO,1KG,UN,2,ALIMENTOS,240,CEREAL,,680,MAZI FOODS,2,1,1.0
12785,AMENDOIM TORRADO METADES,1KG,UN,2,ALIMENTOS,240,CEREAL,,680,MAZI FOODS,2,1,1.0
12786,AMENDOIM SALGADO S/PELE,1KG,UN,2,ALIMENTOS,240,CEREAL,,680,MAZI FOODS,2,1,1.0
12788,ASPARGO BRANCO PEDACOS,"1,8KG",UN,2,ALIMENTOS,204,CONSERVA SALGADA/ENLATADOS,"2,950KG LIQUIDO 1800KG DRENADO",543,ARCOBELLO,2,1,1.8
12789,COND. LOURO EM PO,500G,UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,,208,JANDIRA,2,1,0.5
12790,COND. CEBOLA EM PO,500G,UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,,208,JANDIRA,2,1,0.5
12791,COND. ALHO PO,500G,UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,,208,JANDIRA,2,1,0.5
12792,COND. PIMENTA CAIENA EM PO,500G,UN,2,ALIMENTOS,214,TEMPERO/CONDIMENTO,,208,JANDIRA,2,1,0.5
12793,FARINHA TRIGO PIZZA ,5X5KG,FD,2,ALIMENTOS,268,FARINHA/FARINACEOS,FARINHA LONGA FERMENTACAO,416,SUPREMA,1,5,5.0
12794,BOBINA PLAST.PICOTADA 20X30 1KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12795,BOBINA PLAST.PICOTADA 20X35 2KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12796,BOBINA PLAST.PICOTADA 23X38 3KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12797,BOBINA PLAST.PICOTADA 28X42 5KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12798,BOBINA PLAST.PICOTADA 35X45 7KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12799,BOBINA PLAST.PICOTADA 35X50 8KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12800,BOBINA PLAST.PICOTADA 40X50 10KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12801,BOBINA PLAST.PICOTADA 40X60 12KG,C/500,UN,6,EMBALAGENS/DESCARTAVEIS,634,BOBINA,C/500,681,LTN,2,500,1.0
12802,WHISKY TENNESSEE,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,206,"JACK DANIELS,JACK DANIEL'S",2,1,0.7
12803,WHISKY APPLE,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,206,"JACK DANIELS,JACK DANIEL'S",2,1,0.7
12804,WHISKY FIRE,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,206,"JACK DANIELS,JACK DANIEL'S",2,1,0.7
12805,WHISKY HONEY,700ML,UN,1,BEBIDAS,4,WHISKY IMPORTADO,700ML,206,"JACK DANIELS,JACK DANIEL'S",2,1,0.7
12806,WHISKY APPLE,1L C/TACA,UN,1,BEBIDAS,4,WHISKY IMPORTADO,1L C/TACA,206,"JACK DANIELS,JACK DANIEL'S",2,1,1.0
12808,MOSTARDA ESCURA,3KG,UN,2,ALIMENTOS,208,MOSTARDA,,674,ZILSE,2,1,3.0
12809,CHICLE TATTOO TRIBAL MORANGO,C/90,DP,3,BOMBONIERI,306,CHICLE,C/90,68,BUZZI,9,90,1.0
12810,BALA FREEG.DURA CEREJA,475G,UN,3,BOMBONIERI,302,BALA,475G,170,"FREEGELLS,FREEGELS",2,1,0.475
12811,PIRUL.C/CHICLE FREEG.CEREJA POP MANIA,500G,UN,3,BOMBONIERI,304,PIRULITO,50X12G,170,"FREEGELLS,FREEGELS",2,1,0.5
12812,ENERG. CEREJA,6X473ML,PK,1,BEBIDAS,80,ENERGETICO,,663,BALY,10,6,0.473
12813,ENERG. S/ACUCAR MORANGO E PESSEGO,6X473ML,PK,1,BEBIDAS,80,ENERGETICO,S/ACUCAR,663,BALY,10,6,0.473
12814,ENERG. S/ACUCAR ABACAXI E HORTELA,6X473ML,PK,1,BEBIDAS,80,ENERGETICO,S/ACUCAR,663,BALY,10,6,0.473
12815,ENERG. COCO E ACAI,6X250ML,PK,1,BEBIDAS,80,ENERGETICO,,663,BALY,10,6,0.25
12816,GIN ,6X473ML,PK,1,BEBIDAS,16,GIN,,664,INTENCION,10,6,0.473
12817,GIN,900ML,UN,1,BEBIDAS,16,GIN,,664,INTENCION,2,1,0.9
12818,GIN MORANGO,900ML,UN,1,BEBIDAS,16,GIN,,664,INTENCION,2,1,0.9
12819,GIN MACA VERDE,900ML,UN,1,BEBIDAS,16,GIN,,664,INTENCION,2,1,0.9
12820,GIN MELANCIA,900ML,UN,1,BEBIDAS,16,GIN,,664,INTENCION,2,1,0.9
12821,WHISKY,900ML,UN,1,BEBIDAS,6,WHISKY NACIONAL,,682,MASTER GOLD,2,1,0.9
12822,PAPEL HIG F.DUPLA 20M NEUTRO,6X12UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,6X12UN,683,DUETTO,1,72,1.0
12823,PAPEL HIG F.TRIP 20M NEUTRO,6X12UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,6X12UN,683,DUETTO,1,72,1.0
12824,PAPEL HIG F.DUPLA 30M NEUTRO,16X4UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,16X4UN,683,DUETTO,1,64,1.0
12825,PAPEL HIG F.DUPLA 30M PERFUM C/4,16X4UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,16X4UN,683,DUETTO,1,64,1.0
12826,PAPEL HIG F.DUPLA 30M NEUTRO,16X4UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,16X4UN,683,DUETTO,1,64,1.0
12827,PAPEL HIG F.DUPLA 30M NEUTRO,6X12UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,6X12UN,683,DUETTO,1,72,1.0
12828,PAPEL HIG F.DUPLA 30M PERFUM C/12,6X12UN,FD,4,HIGIENE PESSOAL,402,PAPEL HIGIENICO,6X12UN,683,DUETTO,1,72,1.0
